Event,I_Injected(pA),Event start ,Event end ,Ramp_start,Ramp_end,filename,state
10.0,115.0,1917.90002441406,1921.40002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
10.0,115.0,1941.0,1944.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
10.0,115.0,1962.19995117187,1965.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
10.0,115.0,1982.80004882812,1986.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
10.0,115.0,2002.69995117187,2006.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
10.0,115.0,2022.90002441406,2026.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
10.0,115.0,2043.30004882812,2046.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
10.0,115.0,2063.60009765625,2067.10009765625,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1272.80004882812,1275.90002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1351.0,1354.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1401.09997558593,1404.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1446.80004882812,1450.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1486.59997558593,1489.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1523.09997558593,1526.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1557.69995117187,1560.90002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1587.90002441406,1591.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1617.69995117187,1620.90002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1646.40002441406,1649.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1673.90002441406,1677.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1699.80004882812,1703.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1724.90002441406,1728.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1750.0,1753.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1774.69995117187,1778.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1797.19995117187,1800.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1819.30004882812,1822.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1841.59997558593,1845.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1863.19995117187,1866.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1885.30004882812,1888.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1907.69995117187,1911.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1929.40002441406,1932.90002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1951.0,1954.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1971.59997558593,1975.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,1988.19995117187,1991.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,2009.09997558593,2012.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,2029.5,2033.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,2047.80004882812,2051.39990234375,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
11.0,125.0,2066.89990234375,2070.39990234375,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1275.90002441406,1279.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1349.5,1352.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1401.19995117187,1404.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1444.19995117187,1447.40002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1479.5,1482.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1514.19995117187,1517.40002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1546.59997558593,1549.90002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1575.30004882812,1578.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1604.19995117187,1607.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1631.09997558593,1634.40002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1657.80004882812,1661.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1684.30004882812,1687.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1708.69995117187,1712.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1732.19995117187,1735.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1755.19995117187,1758.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1775.80004882812,1779.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1797.19995117187,1800.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1819.69995117187,1823.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1841.30004882812,1844.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1863.30004882812,1866.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1883.5,1886.90002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1905.69995117187,1909.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1925.69995117187,1929.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1945.0,1948.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1964.40002441406,1968.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,1984.09997558593,1987.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,2003.90002441406,2007.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,2023.69995117187,2027.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,2042.30004882812,2045.90002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
12.0,135.0,2061.10009765625,2064.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1262.30004882812,1265.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1328.30004882812,1331.40002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1382.90002441406,1386.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1425.5,1428.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1463.90002441406,1467.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1497.59997558593,1500.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1530.90002441406,1534.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1560.90002441406,1564.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1586.40002441406,1589.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1612.69995117187,1616.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1637.80004882812,1641.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1662.59997558593,1666.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1687.59997558593,1690.90002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1711.80004882812,1715.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1736.19995117187,1739.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1757.80004882812,1761.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1780.09997558593,1783.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1800.59997558593,1804.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1820.30004882812,1823.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1840.19995117187,1843.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1860.69995117187,1864.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1880.80004882812,1884.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1900.0,1903.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1918.5,1922.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1937.30004882812,1940.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1956.30004882812,1959.90002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1974.69995117187,1978.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,1993.19995117187,1996.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,2011.69995117187,2015.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,2029.90002441406,2033.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,2047.5,2051.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
13.0,145.0,2064.30004882812,2067.89990234375,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1251.90002441406,1255.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1321.0,1324.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1370.5,1373.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1413.19995117187,1416.40002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1449.30004882812,1452.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1480.40002441406,1483.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1513.0,1516.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1542.80004882812,1546.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1570.5,1573.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1594.69995117187,1598.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1618.09997558593,1621.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1640.19995117187,1643.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1664.19995117187,1667.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1687.30004882812,1690.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1710.30004882812,1713.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1730.80004882812,1734.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1752.30004882812,1755.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1773.90002441406,1777.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1794.90002441406,1798.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1815.40002441406,1818.90002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1833.90002441406,1837.40002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1853.5,1857.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1872.69995117187,1876.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1891.80004882812,1895.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1910.5,1914.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1929.19995117187,1932.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1948.0,1951.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1966.69995117187,1970.40002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,1985.5,1989.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,2003.80004882812,2007.40002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,2021.0,2024.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,2038.0,2041.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,2055.80004882812,2059.39990234375,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
14.0,155.0,2072.5,2076.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1236.0,1239.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1306.0,1309.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1357.90002441406,1361.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1400.90002441406,1404.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1435.40002441406,1438.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1467.30004882812,1470.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1497.30004882812,1500.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1527.30004882812,1530.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1553.69995117187,1557.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1578.09997558593,1581.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1602.90002441406,1606.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1626.40002441406,1629.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1650.40002441406,1653.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1672.30004882812,1675.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1694.30004882812,1697.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1714.40002441406,1717.90002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1734.5,1738.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1755.0,1758.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1773.90002441406,1777.40002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1792.5,1796.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1812.0,1815.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1830.59997558593,1834.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1849.59997558593,1853.19995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1868.09997558593,1871.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1886.09997558593,1889.80004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1904.09997558593,1907.69995117187,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1921.69995117187,1925.30004882812,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1939.5,1943.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1956.90002441406,1960.5,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1974.90002441406,1978.59997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,1991.5,1995.09997558593,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,2008.30004882812,2012.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,2025.30004882812,2029.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,2041.69995117187,2045.40002441406,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,2058.30004882812,2062.0,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
15.0,165.0,2074.30004882812,2078.10009765625,1080.0,2080.0,S1c5 12102023.xlsx,NPY Antag
2.0,35.0,2074.69995117187,2078.60009765625,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
3.0,45.0,1756.5,1760.5,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
3.0,45.0,1988.30004882812,1992.30004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
4.0,55.0,1662.09997558593,1666.0,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
4.0,55.0,1798.59997558593,1802.59997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
4.0,55.0,1901.40002441406,1905.40002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
4.0,55.0,2043.0,2047.19995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
5.0,65.0,1561.59997558593,1565.5,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
5.0,65.0,1732.40002441406,1736.40002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
5.0,65.0,1830.59997558593,1834.69995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
5.0,65.0,1893.90002441406,1898.0,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
5.0,65.0,2016.80004882812,2021.09997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
6.0,75.0,1404.40002441406,1408.19995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
6.0,75.0,1548.80004882812,1552.69995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
6.0,75.0,1842.90002441406,1847.40002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
6.0,75.0,1921.40002441406,1925.69995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
6.0,75.0,1966.19995117187,1970.5,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
7.0,85.0,1434.09997558593,1438.0,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
7.0,85.0,1580.59997558593,1584.59997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
7.0,85.0,1682.19995117187,1686.30004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
7.0,85.0,1718.09997558593,1722.19995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
7.0,85.0,1796.80004882812,1801.0,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
7.0,85.0,1897.80004882812,1902.19995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
7.0,85.0,1924.80004882812,1929.19995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
7.0,85.0,1954.40002441406,1958.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
7.0,85.0,1982.30004882812,1986.69995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
7.0,85.0,2017.19995117187,2021.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
8.0,95.0,1448.0,1451.90002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
8.0,95.0,1547.80004882812,1551.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
8.0,95.0,1630.69995117187,1634.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
8.0,95.0,1708.0,1712.19995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
8.0,95.0,1748.59997558593,1752.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
8.0,95.0,1784.59997558593,1788.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
8.0,95.0,1849.5,1853.90002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
8.0,95.0,1928.59997558593,1933.09997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
8.0,95.0,2008.19995117187,2013.0,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,1387.59997558593,1391.5,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,1504.0,1508.09997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,1624.40002441406,1628.59997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,1661.59997558593,1665.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,1698.90002441406,1703.09997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,1818.30004882812,1822.90002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,1841.80004882812,1846.30004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,1865.90002441406,1870.40002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,1898.59997558593,1903.30004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,1923.40002441406,1928.09997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,1946.19995117187,1950.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,1968.90002441406,1973.69995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,2000.40002441406,2005.09997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,2024.40002441406,2029.30004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
9.0,105.0,2054.89990234375,2060.19995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1320.40002441406,1324.30004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1457.69995117187,1461.69995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1536.19995117187,1540.30004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1597.19995117187,1601.40002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1639.69995117187,1643.90002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1722.90002441406,1727.40002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1751.19995117187,1755.69995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1779.30004882812,1783.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1806.30004882812,1810.90002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1831.59997558593,1836.30004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1856.09997558593,1860.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1878.59997558593,1883.40002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1912.19995117187,1917.19995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1940.80004882812,1945.69995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1967.0,1972.09997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,1993.5,1998.59997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,2016.90002441406,2022.0,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,2041.69995117187,2046.90002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
10.0,115.0,2070.19995117187,2075.60009765625,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1316.09997558593,1320.09997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1432.30004882812,1436.30004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1551.19995117187,1555.30004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1588.80004882812,1593.0,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1633.19995117187,1637.5,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1667.5,1671.90002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1695.40002441406,1699.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1753.40002441406,1758.0,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1790.69995117187,1795.5,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1817.30004882812,1822.30004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1848.80004882812,1853.69995117187,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1873.19995117187,1878.09997558593,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1896.40002441406,1901.40002441406,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1923.69995117187,1928.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1952.19995117187,1957.5,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,1974.30004882812,1979.5,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
11.0,125.0,2010.40002441406,2015.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
12.0,135.0,1309.59997558593,1313.5,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
12.0,135.0,1469.59997558593,1473.80004882812,1080.0,2080.0,S1c4 12102023.xlsx,NPY Antag
