,Name,total_area
216,"Midbrain, behavioral state related",1167952.1
217,"Midbrain, motor related",38226742.7
218,"Midbrain, sensory related",398019.89999999997
219,Midline group of the dorsal thalamus,10798271.7
220,Nucleus accumbens,21345263.2
221,Nucleus of Darkschewitsch,247864.5
222,Nucleus of reuniens,3876242.0
223,Nucleus of the lateral olfactory tract,2413121.8
224,"Nucleus of the lateral olfactory tract, layer 3",441016.8
225,"Nucleus of the lateral olfactory tract, molecular layer",843927.6
226,"Nucleus of the lateral olfactory tract, pyramidal layer",1128177.6
227,Nucleus of the optic tract,1790387.3
228,Nucleus of the posterior commissure,3183655.5
229,Olfactory areas,110806034.9
230,Olfactory tubercle,19172825.1
231,Olivary pretectal nucleus,518439.5
232,Pallidum,70623342.3
233,"Pallidum, caudal region",11194988.6
234,"Pallidum, dorsal region",15705258.6
235,"Pallidum, medial region",11969054.2
236,"Pallidum, ventral region",22909589.8
237,Paracentral nucleus,1873998.2
238,Parafascicular nucleus,4046396.7
239,Parastrial nucleus,771707.1
240,Parasubthalamic nucleus,1144843.9
241,Parataenial nucleus,2110978.7
242,Paraventricular hypothalamic nucleus,1994956.7
243,"Paraventricular hypothalamic nucleus, descending division",1114384.0
244,Paraventricular nucleus of the thalamus,4003699.1
245,Periaqueductal gray,5582819.600000001
246,Perifornical nucleus,1879160.0
247,Peripeduncular nucleus,91214.79999999999
248,Perireunensis nucleus,1416306.1
249,Perirhinal area,3239344.0
250,"Perirhinal area, layer 1",1020907.4
251,"Perirhinal area, layer 2/3",1488816.4
252,"Perirhinal area, layer 5",639511.5
253,"Perirhinal area, layer 6a",83914.61
254,"Perirhinal area, layer 6b",6193.8
255,"Periventricular hypothalamic nucleus, anterior part",848527.8
256,"Periventricular hypothalamic nucleus, intermediate part",2012133.3
257,"Periventricular hypothalamic nucleus, posterior part",1213742.6
258,"Periventricular hypothalamic nucleus, preoptic part",1493671.3
259,Periventricular region,17852597.5
260,Periventricular zone,8129840.1
261,Piriform area,69741224.3
262,Piriform-amygdalar area,8849318.2
263,Posterior amygdalar nucleus,6013265.9
264,Posterior auditory area,1664559.7
