,Name,total_area
518,"corpus callosum, extreme capsule",745594.7000000001
519,"corpus callosum, posterior forceps",9287606.1
520,"corpus callosum, splenium",6311420.8
521,corticospinal tract,20575675.5
522,cranial nerves,17534287.5
523,dorsal fornix,301291.7
524,dorsal hippocampal commissure,5597704.1
525,dorsal roots,1538723.7
526,epithalamus related,4243398.1
527,external capsule,4542874.9
528,external medullary lamina of the thalamus,915637.3
529,extrapyramidal fiber systems,874517.2000000001
530,fasciculus retroflexus,1358310.98
531,fiber tracts,177648090.4
532,fimbria,12439760.4
533,fornix system,30804527.3
534,genu of corpus callosum,4067042.73
535,habenular commissure,473612.19999999995
536,hippocampal commissures,6232243.100000001
537,hypothalamus related,6368412.5
538,internal capsule,16684352.3
539,lateral forebrain bundle system,87614526.2
540,"lateral olfactory tract, body",2235651.0
541,"lateral olfactory tract, general",2235651.0
542,lateral ventricle,23491999.4
543,mammillary peduncle,158068.97
544,mammillary related,1538569.7
545,mammillotegmental tract,173871.2
546,mammillothalamic tract,971549.1
547,medial corticohypothalamic tract,62073.0
548,medial forebrain bundle,387761.86
549,medial forebrain bundle system,51882252.4
550,medial lemniscus,1538723.7
551,medial longitudinal fascicle,16935.4
552,nigrostriatal tract,865774.2000000001
553,oculomotor nerve,546451.7
554,olfactory nerve,4353353.3
555,optic chiasm,3067221.3
556,optic nerve,11095753.4
557,optic radiation,13450981.200000001
558,optic tract,5652196.79
559,postcommissural fornix,2243216.95
560,posterior commissure,529516.3
561,posteromedial visual area,7408375.5
562,"posteromedial visual area, layer 1",1318141.8
563,"posteromedial visual area, layer 2/3",2028106.8
564,"posteromedial visual area, layer 4",703432.1
565,"posteromedial visual area, layer 5",2092589.0
566,"posteromedial visual area, layer 6a",1069990.2
567,"posteromedial visual area, layer 6b",196114.96
568,principal mammillary tract,235080.7
569,root,1975969619.3
570,rubrospinal tract,8743.0
571,stria medullaris,2411474.5
572,stria terminalis,2771148.5
573,subependymal zone,859928.54
574,superior colliculus commissure,216484.80000000002
575,supra-callosal cerebral white matter,7031033.8
576,supraoptic commissures,198681.9
577,thalamus related,17468682.4
578,third ventricle,7940647.83
579,ventral hippocampal commissure,634539.0
580,ventral tegmental decussation,8743.0
581,ventricular systems,31469473.25
