,Name,total_area
417,"Subparafascicular nucleus, magnocellular part",505759.0
418,"Subparafascicular nucleus, parvicellular part",1205976.1
419,Subparaventricular zone,1068851.1
420,Substantia innominata,20355124.4
421,"Substantia nigra, compact part",972198.0
422,"Substantia nigra, reticular part",4376902.8
423,Subthalamic nucleus,1371155.2
424,"Superior colliculus, motor related",893967.8
425,"Superior colliculus, motor related, deep gray layer",1495.2
426,"Superior colliculus, motor related, deep white layer",18194.8
427,"Superior colliculus, motor related, intermediate gray layer",576300.4
428,"Superior colliculus, motor related, intermediate white layer",297977.2
429,"Superior colliculus, optic layer",158851.6
430,"Superior colliculus, sensory related",283655.0
431,"Superior colliculus, superficial gray layer",49930.7
432,"Superior colliculus, zonal layer",74872.70000000001
433,Supplemental somatosensory area,67785785.0
434,"Supplemental somatosensory area, layer 1",9297157.1
435,"Supplemental somatosensory area, layer 2/3",16134852.3
436,"Supplemental somatosensory area, layer 4",8727546.3
437,"Supplemental somatosensory area, layer 5",16476663.4
438,"Supplemental somatosensory area, layer 6a",15575641.4
439,"Supplemental somatosensory area, layer 6b",1573926.55
440,Suprachiasmatic nucleus,785714.1
441,Suprageniculate nucleus,615982.2999999999
442,Supramammillary nucleus,2158434.0
443,Supraoptic nucleus,346425.5
444,Taenia tecta,559303.0
445,"Taenia tecta, dorsal part",559303.0
446,Temporal association areas,11008508.3
447,"Temporal association areas, layer 1",1721834.6
448,"Temporal association areas, layer 2/3",2424558.2
449,"Temporal association areas, layer 4",932365.82
450,"Temporal association areas, layer 5",3391520.5
451,"Temporal association areas, layer 6a",2242173.7
452,"Temporal association areas, layer 6b",296054.6
453,Thalamus,162451878.4
454,"Thalamus, polymodal association cortex related",105455735.4
455,"Thalamus, sensory-motor cortex related",49388169.7
456,Triangular nucleus of septum,2423869.5
457,Tuberal nucleus,3244158.1
458,Tuberomammillary nucleus,804680.09
459,"Tuberomammillary nucleus, dorsal part",156654.19
460,"Tuberomammillary nucleus, ventral part",648025.7
461,Vascular organ of the lamina terminalis,64928.3
462,Ventral anterior-lateral complex of the thalamus,6560955.8
463,Ventral auditory area,10877940.4
464,"Ventral auditory area, layer 1",1616459.9
465,"Ventral auditory area, layer 2/3",2360809.2
466,"Ventral auditory area, layer 4",1286673.8
467,"Ventral auditory area, layer 5",3597397.15
468,"Ventral auditory area, layer 6a",1748182.7
469,"Ventral auditory area, layer 6b",268418.1
470,Ventral group of the dorsal thalamus,38177138.7
471,Ventral medial nucleus of the thalamus,7319375.6
472,Ventral part of the lateral geniculate complex,3274330.7
473,Ventral posterior complex of the thalamus,22320669.599999998
474,Ventral posterolateral nucleus of the thalamus,6827695.3
475,"Ventral posterolateral nucleus of the thalamus, parvicellular part",762217.9
476,Ventral posteromedial nucleus of the thalamus,13110156.9
477,"Ventral posteromedial nucleus of the thalamus, parvicellular part",1620599.3800000001
478,Ventral premammillary nucleus,1137656.0
479,Ventral tegmental area,1873859.3
480,Ventrolateral preoptic nucleus,349433.3
481,Ventromedial hypothalamic nucleus,4196585.4
482,Ventromedial preoptic nucleus,440295.8
483,Visceral area,17424901.7
484,"Visceral area, layer 1",2451376.1
485,"Visceral area, layer 2/3",3974694.95
486,"Visceral area, layer 4",1330370.8
487,"Visceral area, layer 5",5314485.4799999995
488,"Visceral area, layer 6a",3957117.9
489,"Visceral area, layer 6b",396893.3
490,Visual areas,19667314.8
491,Xiphoid thalamic nucleus,752131.8
492,Zona incerta,14695283.6
493,alveus,8587942.8
494,amygdalar capsule,1252684.11
495,"anterior commissure, olfactory limb",2472976.4
496,"anterior commissure, temporal limb",1711356.3
497,auditory radiation,2965468.8
498,brachium of the superior colliculus,1056586.3
499,c-fos positive,1876617537.3
500,cerebal peduncle,3747031.0
501,cerebral aqueduct,14178.1
502,cerebral nuclei related,806288.9
503,cerebrum related,41419294.1
504,cervicothalamic tract,1463097.07
505,choroid plexus,5961211.7
506,cingulum bundle,8388250.7
507,columns of the fornix,2575244.2
508,commissural branch of stria terminalis,250553.3
509,corpus callosum,48234845.2
510,"corpus callosum, anterior forceps",6397657.0
511,"corpus callosum, body",23400646.93
512,"corpus callosum, extreme capsule",729747.9
513,"corpus callosum, posterior forceps",5248388.4
514,"corpus callosum, splenium",6029126.1
515,corticospinal tract,20050859.3
516,cranial nerves,16043601.200000001
517,dorsal fornix,255135.83000000002
