Observation id	Observation date	Description	Observation type	Source	Total duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	337.600	344.600	7.000	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	6752	6892				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	356.400	359.850	3.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	7128	7197				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	362.100	419.350	57.250	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	7242	8387				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	420.600	422.750	2.150	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	8412	8455				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	427.050	430.600	3.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	8541	8612				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	432.850	434.300	1.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	8657	8686				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	licking and grooming	investigation	STATE	436.900	438.350	1.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	8738	8767				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	439.850	441.750	1.900	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	8797	8835				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	444.850	445.850	1.000	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	8897	8917				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	450.850	456.750	5.900	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	9017	9135				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	489.850	492.100	2.250	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	9797	9842				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	492.300	494.500	2.200	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	9846	9890				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	499.350	514.650	15.300	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	9987	10293				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	self-grooming	stress behaviour	STATE	505.350	510.800	5.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	10107	10216				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	self-grooming	stress behaviour	STATE	745.100	747.050	1.950	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	14902	14941				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	rearing	stress behaviour	STATE	758.400	759.800	1.400	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	15168	15196				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	766.900	768.000	1.100	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	15338	15360				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	776.800	778.600	1.800	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	15536	15572				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	782.350	784.150	1.800	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	15647	15683				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	789.850	790.250	0.400	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	15797	15805				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	rearing	stress behaviour	STATE	795.950	797.500	1.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	15919	15950				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	808.850	809.700	0.850	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	16177	16194				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	rearing	stress behaviour	STATE	826.550	827.800	1.250	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	16531	16556				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	840.300	840.750	0.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	16806	16815				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	843.700	847.100	3.400	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	16874	16942				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	849.700	852.450	2.750	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	16994	17049				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	licking and grooming	investigation	STATE	852.450	855.550	3.100	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	17049	17111				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	licking and grooming	investigation	STATE	856.650	858.650	2.000	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	17133	17173				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	licking and grooming	investigation	STATE	860.900	862.650	1.750	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	17218	17253				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	self-grooming	stress behaviour	STATE	896.900	901.850	4.950	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	17938	18037				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	908.150	911.100	2.950	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	18163	18222				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	918.450	920.900	2.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	18369	18418				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	922.700	924.250	1.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	18454	18485				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	979.200	979.500	0.300	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	19584	19590				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	self-grooming	stress behaviour	STATE	982.000	983.650	1.650	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	19640	19673				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	983.850	985.100	1.250	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	19677	19702				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	self-grooming	stress behaviour	STATE	987.550	988.900	1.350	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	19751	19778				
JKAJ33.6d_ZD	2025-02-19 15:28:28		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ33.6d_cannulation_drug_pups_top_right2024-06-20T18_20_37.avi	35.950	1006.850	20.000	No focal subject	32.0	pup introduction	Not defined	POINT	18.700	18.700	NA	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ33.6d_cannulation_drug_pups_top_right2024-06-20T18_20_37.avi	374	374				
JKAJ33.6d_ZD	2025-02-19 15:28:28		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ33.6d_cannulation_drug_pups_top_right2024-06-20T18_20_37.avi	35.950	1006.850	20.000	No focal subject	32.0	chemoinvestigation	investigation	STATE	22.650	24.200	1.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ33.6d_cannulation_drug_pups_top_right2024-06-20T18_20_37.avi	453	484				
JKAJ33.6d_ZD	2025-02-19 15:28:28		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ33.6d_cannulation_drug_pups_top_right2024-06-20T18_20_37.avi	35.950	1006.850	20.000	No focal subject	32.0	licking and grooming	investigation	STATE	24.200	37.650	13.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ33.6d_cannulation_drug_pups_top_right2024-06-20T18_20_37.avi	484	753				
JKAJ33.6d_ZD	2025-02-19 15:28:28		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ33.6d_cannulation_drug_pups_top_right2024-06-20T18_20_37.avi	35.950	1006.850	20.000	No focal subject	32.0	aggressive contact	aggressive behaviour	STATE	37.650	54.650	17.000	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ33.6d_cannulation_drug_pups_top_right2024-06-20T18_20_37.avi	753	1093				
