,Event,I_Injected(pA),Event start ,Event end ,filename,Ramp_start,Ramp_end
0,1,25,1873.19995117187,1875.59997558593,S1C3 14022023,1080.0,2080.0
1,2,35,1801.60009765625,1804.10009765625,S1C3 14022023,1080.0,2080.0
2,2,35,2005.2001953125,2007.80029296875,S1C3 14022023,1080.0,2080.0
3,3,45,1617.2001953125,1619.69909667968,S1C3 14022023,1080.0,2080.0
4,3,45,1812.59948730468,1815.39965820312,S1C3 14022023,1080.0,2080.0
5,3,45,1960.80004882812,1963.80078125,S1C3 14022023,1080.0,2080.0
6,4,55,1593.19921875,1595.69909667968,S1C3 14022023,1080.0,2080.0
7,4,55,1766.90051269531,1769.69909667968,S1C3 14022023,1080.0,2080.0
8,4,55,1891.40051269531,1894.40258789062,S1C3 14022023,1080.0,2080.0
9,4,55,2002.19921875,2005.40258789062,S1C3 14022023,1080.0,2080.0
10,5,65,1514.0,1516.50012207031,S1C3 14022023,1080.0,2080.0
11,5,65,1685.40051269531,1688.298828125,S1C3 14022023,1080.0,2080.0
12,5,65,1782.30102539062,1785.298828125,S1C3 14022023,1080.0,2080.0
13,5,65,1877.5,1880.798828125,S1C3 14022023,1080.0,2080.0
14,5,65,1964.90051269531,1968.599609375,S1C3 14022023,1080.0,2080.0
15,5,65,2026.59948730468,2030.40258789062,S1C3 14022023,1080.0,2080.0
16,6,75,1483.90051269531,1486.50012207031,S1C3 14022023,1080.0,2080.0
17,6,75,1649.90051269531,1652.90258789062,S1C3 14022023,1080.0,2080.0
18,6,75,1764.0,1767.298828125,S1C3 14022023,1080.0,2080.0
19,6,75,1847.90051269531,1851.50012207031,S1C3 14022023,1080.0,2080.0
20,6,75,1918.80102539062,1922.40258789062,S1C3 14022023,1080.0,2080.0
21,6,75,1976.80102539062,1980.69909667968,S1C3 14022023,1080.0,2080.0
22,6,75,2038.59948730468,2042.90258789062,S1C3 14022023,1080.0,2080.0
23,7,85,1428.19921875,1430.798828125,S1C3 14022023,1080.0,2080.0
24,7,85,1582.59948730468,1585.50012207031,S1C3 14022023,1080.0,2080.0
25,7,85,1677.09948730468,1680.19909667968,S1C3 14022023,1080.0,2080.0
26,7,85,1746.69921875,1750.099609375,S1C3 14022023,1080.0,2080.0
27,7,85,1811.30102539062,1815.099609375,S1C3 14022023,1080.0,2080.0
28,7,85,1870.59948730468,1874.69909667968,S1C3 14022023,1080.0,2080.0
29,7,85,1928.19921875,1933.40258789062,S1C3 14022023,1080.0,2080.0
30,7,85,1975.09948730468,1981.00012207031,S1C3 14022023,1080.0,2080.0
31,7,85,2026.59948730468,2033.798828125,S1C3 14022023,1080.0,2080.0
32,7,85,2077.0,2079.69921875,S1C3 14022023,1080.0,2080.0
33,8,95,1407.5,1410.20300292968,S1C3 14022023,1080.0,2080.0
34,8,95,1547.5,1550.49621582031,S1C3 14022023,1080.0,2080.0
35,8,95,1641.10144042968,1644.40258789062,S1C3 14022023,1080.0,2080.0
36,8,95,1718.0,1721.6015625,S1C3 14022023,1080.0,2080.0
37,8,95,1778.5,1782.796875,S1C3 14022023,1080.0,2080.0
38,8,95,1829.19921875,1833.99621582031,S1C3 14022023,1080.0,2080.0
39,8,95,1878.0,1883.796875,S1C3 14022023,1080.0,2080.0
40,8,95,1925.19921875,1931.6015625,S1C3 14022023,1080.0,2080.0
41,8,95,1966.89855957031,1974.49621582031,S1C3 14022023,1080.0,2080.0
42,8,95,2007.39855957031,2017.20300292968,S1C3 14022023,1080.0,2080.0
43,8,95,2044.39855957031,2055.296875,S1C3 14022023,1080.0,2080.0
44,8,95,2077.80102539062,2078.99609375,S1C3 14022023,1080.0,2080.0
45,9,105,1393.89855957031,1396.49621582031,S1C3 14022023,1080.0,2080.0
46,9,105,1512.69921875,1515.6015625,S1C3 14022023,1080.0,2080.0
47,9,105,1602.0,1605.296875,S1C3 14022023,1080.0,2080.0
48,9,105,1672.69921875,1676.49621582031,S1C3 14022023,1080.0,2080.0
49,9,105,1729.30102539062,1733.296875,S1C3 14022023,1080.0,2080.0
50,9,105,1777.30102539062,1781.99621582031,S1C3 14022023,1080.0,2080.0
51,9,105,1824.10144042968,1829.6015625,S1C3 14022023,1080.0,2080.0
52,9,105,1865.10144042968,1872.49621582031,S1C3 14022023,1080.0,2080.0
53,9,105,1905.69921875,1914.796875,S1C3 14022023,1080.0,2080.0
54,9,105,1942.60144042968,1952.49621582031,S1C3 14022023,1080.0,2080.0
55,9,105,1976.80102539062,1988.296875,S1C3 14022023,1080.0,2080.0
56,9,105,2011.89855957031,2024.296875,S1C3 14022023,1080.0,2080.0
57,9,105,2044.10144042968,2062.203125,S1C3 14022023,1080.0,2080.0
58,10,115,1343.89855957031,1346.49621582031,S1C3 14022023,1080.0,2080.0
59,10,115,1469.5,1472.40258789062,S1C3 14022023,1080.0,2080.0
60,10,115,1559.30102539062,1562.6015625,S1C3 14022023,1080.0,2080.0
61,10,115,1633.30102539062,1636.90258789062,S1C3 14022023,1080.0,2080.0
62,10,115,1695.60144042968,1699.6015625,S1C3 14022023,1080.0,2080.0
63,10,115,1738.19921875,1742.796875,S1C3 14022023,1080.0,2080.0
64,10,115,1777.30102539062,1782.49621582031,S1C3 14022023,1080.0,2080.0
65,10,115,1816.60144042968,1823.1015625,S1C3 14022023,1080.0,2080.0
66,10,115,1853.89855957031,1862.70300292968,S1C3 14022023,1080.0,2080.0
67,10,115,1892.39855957031,1902.99621582031,S1C3 14022023,1080.0,2080.0
68,10,115,1929.30102539062,1941.296875,S1C3 14022023,1080.0,2080.0
69,10,115,1961.60144042968,1975.796875,S1C3 14022023,1080.0,2080.0
70,10,115,1991.80102539062,2005.40258789062,S1C3 14022023,1080.0,2080.0
71,10,115,2021.5,2036.99621582031,S1C3 14022023,1080.0,2080.0
72,10,115,2050.3984375,2066.203125,S1C3 14022023,1080.0,2080.0
73,10,115,2077.1015625,2078.99609375,S1C3 14022023,1080.0,2080.0
74,11,125,1333.10144042968,1335.70300292968,S1C3 14022023,1080.0,2080.0
75,11,125,1452.10144042968,1455.1015625,S1C3 14022023,1080.0,2080.0
76,11,125,1532.19921875,1535.70300292968,S1C3 14022023,1080.0,2080.0
77,11,125,1584.89855957031,1588.49621582031,S1C3 14022023,1080.0,2080.0
78,11,125,1643.89855957031,1648.20300292968,S1C3 14022023,1080.0,2080.0
79,11,125,1688.5,1693.6015625,S1C3 14022023,1080.0,2080.0
80,11,125,1734.5,1741.20300292968,S1C3 14022023,1080.0,2080.0
81,11,125,1774.0,1783.49621582031,S1C3 14022023,1080.0,2080.0
82,11,125,1810.80102539062,1821.90258789062,S1C3 14022023,1080.0,2080.0
83,11,125,1845.30102539062,1857.49621582031,S1C3 14022023,1080.0,2080.0
84,11,125,1877.19921875,1890.49621582031,S1C3 14022023,1080.0,2080.0
85,11,125,1909.60144042968,1923.20300292968,S1C3 14022023,1080.0,2080.0
86,11,125,1940.19921875,1955.20300292968,S1C3 14022023,1080.0,2080.0
87,11,125,1970.19921875,1984.49621582031,S1C3 14022023,1080.0,2080.0
88,11,125,1996.89855957031,2015.20300292968,S1C3 14022023,1080.0,2080.0
89,11,125,2026.80102539062,2045.1015625,S1C3 14022023,1080.0,2080.0
90,11,125,2054.30102539062,2078.6015625,S1C3 14022023,1080.0,2080.0
91,12,135,1316.30102539062,1318.90258789062,S1C3 14022023,1080.0,2080.0
92,12,135,1436.30102539062,1439.296875,S1C3 14022023,1080.0,2080.0
93,12,135,1505.89855957031,1509.1015625,S1C3 14022023,1080.0,2080.0
94,12,135,1570.69921875,1574.6015625,S1C3 14022023,1080.0,2080.0
95,12,135,1621.5,1625.90258789062,S1C3 14022023,1080.0,2080.0
96,12,135,1662.60144042968,1667.49621582031,S1C3 14022023,1080.0,2080.0
97,12,135,1698.30102539062,1705.20300292968,S1C3 14022023,1080.0,2080.0
98,12,135,1734.30102539062,1744.1015625,S1C3 14022023,1080.0,2080.0
99,12,135,1770.5,1780.6015625,S1C3 14022023,1080.0,2080.0
100,12,135,1800.89855957031,1810.6015625,S1C3 14022023,1080.0,2080.0
101,12,135,1829.5,1843.49621582031,S1C3 14022023,1080.0,2080.0
102,12,135,1860.10144042968,1872.49621582031,S1C3 14022023,1080.0,2080.0
103,12,135,1888.10144042968,1904.99621582031,S1C3 14022023,1080.0,2080.0
104,12,135,1918.80102539062,1933.40258789062,S1C3 14022023,1080.0,2080.0
105,12,135,1946.19921875,1965.296875,S1C3 14022023,1080.0,2080.0
106,12,135,1976.39855957031,2078.49609375,S1C3 14022023,1080.0,2080.0
107,13,145,1290.89855957031,1293.40258789062,S1C3 14022023,1080.0,2080.0
108,13,145,1396.10144042968,1398.99621582031,S1C3 14022023,1080.0,2080.0
109,13,145,1476.5,1479.796875,S1C3 14022023,1080.0,2080.0
110,13,145,1528.89855957031,1532.6015625,S1C3 14022023,1080.0,2080.0
111,13,145,1575.60144042968,1579.70300292968,S1C3 14022023,1080.0,2080.0
112,13,145,1614.0,1619.40258789062,S1C3 14022023,1080.0,2080.0
113,13,145,1652.5,1660.70300292968,S1C3 14022023,1080.0,2080.0
114,13,145,1690.5,1697.296875,S1C3 14022023,1080.0,2080.0
115,13,145,1723.60144042968,1734.20300292968,S1C3 14022023,1080.0,2080.0
116,13,145,1760.0,1773.1015625,S1C3 14022023,1080.0,2080.0
117,13,145,1794.60144042968,1807.49621582031,S1C3 14022023,1080.0,2080.0
118,13,145,1826.10144042968,1840.6015625,S1C3 14022023,1080.0,2080.0
119,13,145,1856.39855957031,1871.1015625,S1C3 14022023,1080.0,2080.0
120,13,145,1885.10144042968,1900.49621582031,S1C3 14022023,1080.0,2080.0
121,13,145,1911.39855957031,1929.6015625,S1C3 14022023,1080.0,2080.0
122,14,155,1317.39855957031,1320.00012207031,S1C3 14022023,1080.0,2080.0
123,14,155,1398.10144042968,1401.1015625,S1C3 14022023,1080.0,2080.0
124,14,155,1459.10144042968,1462.39074707031,S1C3 14022023,1080.0,2080.0
125,14,155,1514.0,1517.8046875,S1C3 14022023,1080.0,2080.0
126,14,155,1556.79699707031,1560.89074707031,S1C3 14022023,1080.0,2080.0
127,14,155,1602.0,1607.20300292968,S1C3 14022023,1080.0,2080.0
128,14,155,1637.79699707031,1645.20300292968,S1C3 14022023,1080.0,2080.0
129,14,155,1670.79699707031,1679.20300292968,S1C3 14022023,1080.0,2080.0
130,14,155,1703.10144042968,1713.6015625,S1C3 14022023,1080.0,2080.0
131,14,155,1733.79699707031,1746.6015625,S1C3 14022023,1080.0,2080.0
132,14,155,1764.203125,1777.39074707031,S1C3 14022023,1080.0,2080.0
133,14,155,1794.0,1809.89074707031,S1C3 14022023,1080.0,2080.0
134,14,155,1824.79699707031,1839.8046875,S1C3 14022023,1080.0,2080.0
135,14,155,1853.29699707031,1868.70300292968,S1C3 14022023,1080.0,2080.0
136,14,155,1879.79699707031,1895.8046875,S1C3 14022023,1080.0,2080.0
137,14,155,1904.5,2078.8046875,S1C3 14022023,1080.0,2080.0
138,15,165,1305.5,1308.00012207031,S1C3 14022023,1080.0,2080.0
139,15,165,1398.60144042968,1401.6015625,S1C3 14022023,1080.0,2080.0
140,15,165,1459.203125,1462.70300292968,S1C3 14022023,1080.0,2080.0
141,15,165,1514.0,1517.89074707031,S1C3 14022023,1080.0,2080.0
142,15,165,1562.39855957031,1567.00012207031,S1C3 14022023,1080.0,2080.0
143,15,165,1599.703125,1605.39074707031,S1C3 14022023,1080.0,2080.0
144,15,165,1634.29699707031,1641.50012207031,S1C3 14022023,1080.0,2080.0
145,15,165,1666.703125,1677.20300292968,S1C3 14022023,1080.0,2080.0
146,15,165,1698.703125,1709.1015625,S1C3 14022023,1080.0,2080.0
147,15,165,1727.703125,1740.8046875,S1C3 14022023,1080.0,2080.0
148,15,165,1757.10144042968,1771.3046875,S1C3 14022023,1080.0,2080.0
149,15,165,1786.89855957031,1801.8046875,S1C3 14022023,1080.0,2080.0
150,15,165,1814.39855957031,1828.89074707031,S1C3 14022023,1080.0,2080.0
151,15,165,1839.29699707031,2079.8046875,S1C3 14022023,1080.0,2080.0
0,1,25,1305.80004882812,1307.90014648437,S1C3 15022023,1080.0,2080.0
1,1,25,1433.5,1435.90014648437,S1C3 15022023,1080.0,2080.0
2,1,25,1560.69995117187,1563.29992675781,S1C3 15022023,1080.0,2080.0
3,1,25,1657.0,1659.90014648437,S1C3 15022023,1080.0,2080.0
4,1,25,1761.69995117187,1764.79992675781,S1C3 15022023,1080.0,2080.0
5,2,35,1248.2001953125,1250.2001953125,S1C3 15022023,1080.0,2080.0
6,2,35,1394.2001953125,1396.50012207031,S1C3 15022023,1080.0,2080.0
7,2,35,1496.60009765625,1499.10009765625,S1C3 15022023,1080.0,2080.0
8,3,45,1225.40051269531,1227.39965820312,S1C3 15022023,1080.0,2080.0
9,3,45,1347.90051269531,1350.19909667968,S1C3 15022023,1080.0,2080.0
10,3,45,1434.59948730468,1437.30078125,S1C3 15022023,1080.0,2080.0
11,4,55,1232.40051269531,1234.39965820312,S1C3 15022023,1080.0,2080.0
12,4,55,1331.09948730468,1333.39965820312,S1C3 15022023,1080.0,2080.0
13,4,55,1417.09948730468,1419.798828125,S1C3 15022023,1080.0,2080.0
14,4,55,1492.90051269531,1495.798828125,S1C3 15022023,1080.0,2080.0
15,5,65,1197.5,1199.50012207031,S1C3 15022023,1080.0,2080.0
16,5,65,1301.09948730468,1303.40258789062,S1C3 15022023,1080.0,2080.0
17,5,65,1396.09948730468,1398.69909667968,S1C3 15022023,1080.0,2080.0
18,6,75,1204.0,1205.90258789062,S1C3 15022023,1080.0,2080.0
19,6,75,1281.80102539062,1284.099609375,S1C3 15022023,1080.0,2080.0
20,6,75,1361.90051269531,1364.599609375,S1C3 15022023,1080.0,2080.0
21,7,85,1204.80102539062,1206.69909667968,S1C3 15022023,1080.0,2080.0
22,7,85,1286.0,1288.19909667968,S1C3 15022023,1080.0,2080.0
23,7,85,1352.5,1355.298828125,S1C3 15022023,1080.0,2080.0
24,8,95,1198.80102539062,1200.70300292968,S1C3 15022023,1080.0,2080.0
25,8,95,1273.69921875,1275.90258789062,S1C3 15022023,1080.0,2080.0
26,8,95,1336.89855957031,1339.296875,S1C3 15022023,1080.0,2080.0
27,9,105,1181.89855957031,1183.70300292968,S1C3 15022023,1080.0,2080.0
28,9,105,1258.10144042968,1260.296875,S1C3 15022023,1080.0,2080.0
29,9,105,1321.5,1323.796875,S1C3 15022023,1080.0,2080.0
30,10,115,1185.89855957031,1187.70300292968,S1C3 15022023,1080.0,2080.0
31,10,115,1251.5,1253.70300292968,S1C3 15022023,1080.0,2080.0
32,10,115,1323.89855957031,1326.296875,S1C3 15022023,1080.0,2080.0
33,11,125,1173.89855957031,1175.796875,S1C3 15022023,1080.0,2080.0
34,11,125,1234.60144042968,1236.796875,S1C3 15022023,1080.0,2080.0
35,11,125,1297.80102539062,1299.49621582031,S1C3 15022023,1080.0,2080.0
36,12,135,1166.39855957031,1168.296875,S1C3 15022023,1080.0,2080.0
37,12,135,1232.69921875,1235.1015625,S1C3 15022023,1080.0,2080.0
38,12,135,1297.60144042968,1299.70300292968,S1C3 15022023,1080.0,2080.0
39,13,145,1169.10144042968,1170.90258789062,S1C3 15022023,1080.0,2080.0
40,13,145,1228.39855957031,1230.796875,S1C3 15022023,1080.0,2080.0
41,13,145,1294.0,1296.1015625,S1C3 15022023,1080.0,2080.0
42,14,155,1165.89855957031,1167.8046875,S1C3 15022023,1080.0,2080.0
43,14,155,1227.89855957031,1230.3046875,S1C3 15022023,1080.0,2080.0
44,14,155,1290.60144042968,1292.50012207031,S1C3 15022023,1080.0,2080.0
45,15,165,1168.0,1170.00012207031,S1C3 15022023,1080.0,2080.0
46,15,165,1229.203125,1231.6015625,S1C3 15022023,1080.0,2080.0
0,1,25,0.0,0.0,S1C3 20012023,1080.0,2080.0
1,2,35,0.0,0.0,S1C3 20012023,1080.0,2080.0
2,3,45,0.0,0.0,S1C3 20012023,1080.0,2080.0
3,4,55,0.0,0.0,S1C3 20012023,1080.0,2080.0
4,5,65,1835.09948730468,1837.599609375,S1C3 20012023,1080.0,2080.0
5,6,75,1842.19921875,1844.69909667968,S1C3 20012023,1080.0,2080.0
6,7,85,1663.40051269531,1665.90258789062,S1C3 20012023,1080.0,2080.0
7,7,85,2015.19921875,2020.798828125,S1C3 20012023,1080.0,2080.0
8,8,95,1664.39855957031,1666.99621582031,S1C3 20012023,1080.0,2080.0
9,8,95,1938.69921875,1943.70300292968,S1C3 20012023,1080.0,2080.0
10,9,95,1614.60144042968,1617.1015625,S1C3 20012023,1080.0,2080.0
11,9,105,1875.69921875,2078.99609375,S1C3 20012023,1080.0,2080.0
12,10,115,1646.60144042968,1649.40258789062,S1C3 20012023,1080.0,2080.0
13,10,115,1769.5,1772.49621582031,S1C3 20012023,1080.0,2080.0
14,10,115,1953.60144042968,2078.90258789062,S1C3 20012023,1080.0,2080.0
15,11,125,1502.19921875,1504.6015625,S1C3 20012023,1080.0,2080.0
16,11,125,1769.30102539062,1892.1015625,S1C3 20012023,1080.0,2080.0
17,11,125,1978.89855957031,2066.203125,S1C3 20012023,1080.0,2080.0
18,12,135,1540.80102539062,1543.40258789062,S1C3 20012023,1080.0,2080.0
19,12,135,1812.89855957031,1822.49621582031,S1C3 20012023,1080.0,2080.0
20,12,135,1876.5,1881.40258789062,S1C3 20012023,1080.0,2080.0
21,12,135,1936.80102539062,2079.296875,S1C3 20012023,1080.0,2080.0
22,13,145,1445.10144042968,1447.6015625,S1C3 20012023,1080.0,2080.0
23,13,145,1747.89855957031,2079.40258789062,S1C3 20012023,1080.0,2080.0
24,14,155,1431.0,1433.50012207031,S1C3 20012023,1080.0,2080.0
25,14,155,1605.703125,1610.70300292968,S1C3 20012023,1080.0,2080.0
26,14,155,1739.39855957031,2079.6015625,S1C3 20012023,1080.0,2080.0
27,15,165,1399.203125,1401.70300292968,S1C3 20012023,1080.0,2080.0
28,15,165,1631.39855957031,1747.50012207031,S1C3 20012023,1080.0,2080.0
29,15,165,1818.79699707031,2079.39086914062,S1C3 20012023,1080.0,2080.0
0,1,25,1915.30004882812,1916.40014648437,S1C3 21022023,1080.0,2080.0
1,2,35,1652.80004882812,1653.50012207031,S1C3 21022023,1080.0,2080.0
2,2,35,1825.90002441406,1827.10009765625,S1C3 21022023,1080.0,2080.0
3,2,35,1928.10009765625,1929.89965820312,S1C3 21022023,1080.0,2080.0
4,2,35,2004.60009765625,2006.80029296875,S1C3 21022023,1080.0,2080.0
5,3,45,1522.7001953125,1523.50109863281,S1C3 21022023,1080.0,2080.0
6,3,45,1625.80004882812,1627.19909667968,S1C3 21022023,1080.0,2080.0
7,3,45,1733.2001953125,1734.89965820312,S1C3 21022023,1080.0,2080.0
8,3,45,1888.2001953125,1890.39965820312,S1C3 21022023,1080.0,2080.0
9,3,45,1996.30004882812,1998.89965820312,S1C3 21022023,1080.0,2080.0
10,4,55,1447.5,1448.50012207031,S1C3 21022023,1080.0,2080.0
11,4,55,1599.19921875,1600.90258789062,S1C3 21022023,1080.0,2080.0
12,4,55,1721.0,1723.00012207031,S1C3 21022023,1080.0,2080.0
13,4,55,1803.40051269531,1805.69909667968,S1C3 21022023,1080.0,2080.0
14,4,55,1879.19921875,1882.099609375,S1C3 21022023,1080.0,2080.0
15,4,55,1955.40051269531,1958.599609375,S1C3 21022023,1080.0,2080.0
16,5,65,1382.90051269531,1383.798828125,S1C3 21022023,1080.0,2080.0
17,5,65,1490.0,1491.40258789062,S1C3 21022023,1080.0,2080.0
18,5,65,1575.30102539062,1577.19909667968,S1C3 21022023,1080.0,2080.0
19,5,65,1686.0,1688.50012207031,S1C3 21022023,1080.0,2080.0
20,5,65,1774.59948730468,1777.599609375,S1C3 21022023,1080.0,2080.0
21,5,65,1871.5,1875.00012207031,S1C3 21022023,1080.0,2080.0
22,6,75,1430.40051269531,1431.69909667968,S1C3 21022023,1080.0,2080.0
23,6,75,1492.40051269531,1494.40258789062,S1C3 21022023,1080.0,2080.0
24,6,75,1568.40051269531,1570.90258789062,S1C3 21022023,1080.0,2080.0
25,6,75,1675.69921875,1678.69909667968,S1C3 21022023,1080.0,2080.0
26,6,75,1777.80102539062,1781.798828125,S1C3 21022023,1080.0,2080.0
27,6,75,2073.599609375,2078.90258789062,S1C3 21022023,1080.0,2080.0
28,7,85,1414.40051269531,1415.69909667968,S1C3 21022023,1080.0,2080.0
29,7,85,1471.59948730468,1473.599609375,S1C3 21022023,1080.0,2080.0
30,7,85,1538.59948730468,1541.19909667968,S1C3 21022023,1080.0,2080.0
31,7,85,1614.19921875,1617.50012207031,S1C3 21022023,1080.0,2080.0
32,7,85,1772.40051269531,1776.798828125,S1C3 21022023,1080.0,2080.0
33,7,85,1969.5,1974.69909667968,S1C3 21022023,1080.0,2080.0
34,8,95,1418.10144042968,1419.70300292968,S1C3 21022023,1080.0,2080.0
35,8,95,1485.19921875,1487.70300292968,S1C3 21022023,1080.0,2080.0
36,8,95,1537.30102539062,1540.40258789062,S1C3 21022023,1080.0,2080.0
37,8,95,1609.30102539062,1613.296875,S1C3 21022023,1080.0,2080.0
38,8,95,1734.19921875,1739.1015625,S1C3 21022023,1080.0,2080.0
39,8,95,1910.30102539062,1916.70300292968,S1C3 21022023,1080.0,2080.0
40,8,95,2054.5,2066.796875,S1C3 21022023,1080.0,2080.0
41,9,105,1371.19921875,1372.796875,S1C3 21022023,1080.0,2080.0
42,9,105,1442.0,1444.296875,S1C3 21022023,1080.0,2080.0
43,9,105,1514.5,1517.40258789062,S1C3 21022023,1080.0,2080.0
44,9,105,1581.60144042968,1585.40258789062,S1C3 21022023,1080.0,2080.0
45,9,105,2010.89855957031,2041.70300292968,S1C3 21022023,1080.0,2080.0
46,10,115,1318.5,1319.70300292968,S1C3 21022023,1080.0,2080.0
47,10,115,1378.10144042968,1379.90258789062,S1C3 21022023,1080.0,2080.0
48,10,115,1444.19921875,1446.49621582031,S1C3 21022023,1080.0,2080.0
49,10,115,1512.19921875,1515.20300292968,S1C3 21022023,1080.0,2080.0
50,10,115,1561.0,1564.796875,S1C3 21022023,1080.0,2080.0
51,10,115,1645.5,1650.20300292968,S1C3 21022023,1080.0,2080.0
52,10,115,1838.10144042968,1844.49621582031,S1C3 21022023,1080.0,2080.0
53,10,115,1987.19921875,2016.99621582031,S1C3 21022023,1080.0,2080.0
54,10,115,2063.80102539062,2078.6015625,S1C3 21022023,1080.0,2080.0
55,11,125,1280.0,1281.20300292968,S1C3 21022023,1080.0,2080.0
56,11,125,1326.5,1328.296875,S1C3 21022023,1080.0,2080.0
57,11,125,1377.80102539062,1380.1015625,S1C3 21022023,1080.0,2080.0
58,11,125,1426.80102539062,1429.70300292968,S1C3 21022023,1080.0,2080.0
59,11,125,1498.19921875,1501.796875,S1C3 21022023,1080.0,2080.0
60,11,125,1860.0,1867.6015625,S1C3 21022023,1080.0,2080.0
61,11,125,1986.30102539062,2078.796875,S1C3 21022023,1080.0,2080.0
62,12,135,1252.19921875,1253.40258789062,S1C3 21022023,1080.0,2080.0
63,12,135,1333.19921875,1335.20300292968,S1C3 21022023,1080.0,2080.0
64,12,135,1381.89855957031,1384.40258789062,S1C3 21022023,1080.0,2080.0
65,12,135,1430.69921875,1433.796875,S1C3 21022023,1080.0,2080.0
66,12,135,1478.69921875,1482.296875,S1C3 21022023,1080.0,2080.0
67,12,135,1874.10144042968,2079.296875,S1C3 21022023,1080.0,2080.0
68,13,145,1252.19921875,1253.40258789062,S1C3 21022023,1080.0,2080.0
69,13,145,1312.89855957031,1314.70300292968,S1C3 21022023,1080.0,2080.0
70,13,145,1359.60144042968,1361.99621582031,S1C3 21022023,1080.0,2080.0
71,13,145,1407.5,1410.70300292968,S1C3 21022023,1080.0,2080.0
72,13,145,1462.0,1466.20300292968,S1C3 21022023,1080.0,2080.0
73,13,145,1600.60144042968,1605.99621582031,S1C3 21022023,1080.0,2080.0
74,13,145,1767.39855957031,1781.796875,S1C3 21022023,1080.0,2080.0
75,14,155,1250.703125,1251.70300292968,S1C3 21022023,1080.0,2080.0
76,14,155,1297.5,1299.39074707031,S1C3 21022023,1080.0,2080.0
77,14,155,1353.79699707031,1356.50012207031,S1C3 21022023,1080.0,2080.0
78,14,155,1399.79699707031,1403.1015625,S1C3 21022023,1080.0,2080.0
79,14,155,1451.39855957031,1455.6015625,S1C3 21022023,1080.0,2080.0
80,14,155,1721.60144042968,1736.70300292968,S1C3 21022023,1080.0,2080.0
81,15,165,1223.10144042968,1224.00012207031,S1C3 21022023,1080.0,2080.0
82,15,165,1263.79699707031,1265.39074707031,S1C3 21022023,1080.0,2080.0
83,15,165,1310.0,1312.3046875,S1C3 21022023,1080.0,2080.0
84,15,165,1349.79699707031,1352.89074707031,S1C3 21022023,1080.0,2080.0
85,15,165,1400.0,1403.89074707031,S1C3 21022023,1080.0,2080.0
0,1,25,1703.59997558593,1705.40014648437,S1C3 22012023,1080.0,2080.0
1,1,25,2025.30004882812,2027.2998046875,S1C3 22012023,1080.0,2080.0
2,2,35,1565.90002441406,1567.50012207031,S1C3 22012023,1080.0,2080.0
3,2,35,1794.7001953125,1796.50012207031,S1C3 22012023,1080.0,2080.0
4,2,35,2043.60009765625,2045.39965820312,S1C3 22012023,1080.0,2080.0
5,3,45,1465.80004882812,1467.19909667968,S1C3 22012023,1080.0,2080.0
6,3,45,1698.5,1700.19909667968,S1C3 22012023,1080.0,2080.0
7,3,45,1905.5,1907.30078125,S1C3 22012023,1080.0,2080.0
8,3,45,2006.59948730468,2008.50109863281,S1C3 22012023,1080.0,2080.0
9,4,55,1446.0,1447.599609375,S1C3 22012023,1080.0,2080.0
10,4,55,1649.19921875,1651.099609375,S1C3 22012023,1080.0,2080.0
11,4,55,1783.80102539062,1785.69909667968,S1C3 22012023,1080.0,2080.0
12,4,55,2038.59948730468,2040.69909667968,S1C3 22012023,1080.0,2080.0
13,5,65,1388.19921875,1390.00012207031,S1C3 22012023,1080.0,2080.0
14,5,65,1578.09948730468,1580.19909667968,S1C3 22012023,1080.0,2080.0
15,5,65,1705.40051269531,1707.69909667968,S1C3 22012023,1080.0,2080.0
16,5,65,1896.09948730468,1898.69909667968,S1C3 22012023,1080.0,2080.0
17,5,65,2046.69921875,2049.599609375,S1C3 22012023,1080.0,2080.0
18,6,75,1374.09948730468,1376.19909667968,S1C3 22012023,1080.0,2080.0
19,6,75,1543.69921875,1546.00012207031,S1C3 22012023,1080.0,2080.0
20,6,75,1640.5,1643.00012207031,S1C3 22012023,1080.0,2080.0
21,6,75,1804.80102539062,1807.69909667968,S1C3 22012023,1080.0,2080.0
22,6,75,1882.80102539062,1886.00012207031,S1C3 22012023,1080.0,2080.0
23,7,85,1342.5,1344.50012207031,S1C3 22012023,1080.0,2080.0
24,7,85,1491.0,1493.40258789062,S1C3 22012023,1080.0,2080.0
25,7,85,1596.90051269531,1599.298828125,S1C3 22012023,1080.0,2080.0
26,7,85,1724.90051269531,1727.599609375,S1C3 22012023,1080.0,2080.0
27,7,85,1864.0,1867.099609375,S1C3 22012023,1080.0,2080.0
28,7,85,2024.09948730468,2027.69909667968,S1C3 22012023,1080.0,2080.0
29,8,95,1344.0,1345.70300292968,S1C3 22012023,1080.0,2080.0
30,8,95,1485.19921875,1487.1015625,S1C3 22012023,1080.0,2080.0
31,8,95,1577.19921875,1579.40258789062,S1C3 22012023,1080.0,2080.0
32,8,95,1705.60144042968,1708.1015625,S1C3 22012023,1080.0,2080.0
33,8,95,1807.19921875,1809.99621582031,S1C3 22012023,1080.0,2080.0
34,8,95,1904.10144042968,1907.20300292968,S1C3 22012023,1080.0,2080.0
35,8,95,2050.5,2053.796875,S1C3 22012023,1080.0,2080.0
36,9,105,1298.5,1300.20300292968,S1C3 22012023,1080.0,2080.0
