,filename,Injected,Unnamed: 0_x,Event,Event start ,Event end ,Ramp_start,Ramp_end,Unnamed: 0_y,sex_x,Gal_positive_x,state_x,estrous_stage_x,ID_mouse_x,Genotype_x,Behaviour_6hFD,Cm(pF)_x,Adaptive_x,I_zero_x,I_zero_reclassified_x,60mV_x,Firing_freq_(Hz)_I0_x,Instant_freq_(Hz)_x,isi_(ms)_x,cat_categ_x,CaT_x,Ih_x,Ih_at_-120mV_x,AP_ampl_x,AP_halfwidth_x,AP_time_to_peak_x,area(mV_ms)_x,rheobase_at_-60mV_(pA)_x,AHP_(mV)_x,Vm_x,Input_Resistance_x,sPSC_frequency_x,sPSC_Amplitude(pA)_x,sPSCs_Rise time_x,sPSCs (decay)_x,AC-I0_x,AC_-60_x,Comments_x,Unnamed: 35_x,latency,num_spike,Unnamed: 0,sex_y,Gal_positive_y,state_y,estrous_stage_y,ID_mouse_y,Genotype_y,Cm(pF)_y,Adaptive_y,I_zero_y,I_zero_reclassified_y,60mV_y,Firing_freq_(Hz)_I0_y,Instant_freq_(Hz)_y,isi_(ms)_y,cat_categ_y,CaT_y,Ih_y,Ih_at_-120mV_y,AP_ampl_y,AP_halfwidth_y,AP_time_to_peak_y,area(mV_ms)_y,rheobase_at_-60mV_(pA)_y,AHP_(mV)_y,Vm_y,Input_Resistance_y,sPSC_frequency_y,sPSC_Amplitude(pA)_y,sPSCs_Rise time_y,sPSCs (decay)_y,AC-I0_y,AC_-60_y,Comments_y,Unnamed: 35_y
229,S1C3 20012023,65,4,5,1835.09948730468,1837.599609375,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,755.09948730468,2,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
230,S1C3 20012023,65,4,5,1835.09948730468,1837.599609375,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,755.09948730468,2,141,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
231,S1C3 20012023,75,5,6,1842.19921875,1844.69909667968,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,762.19921875,2,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
232,S1C3 20012023,75,5,6,1842.19921875,1844.69909667968,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,762.19921875,2,141,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
233,S1C3 20012023,85,6,7,1663.40051269531,1665.90258789062,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,583.40051269531,4,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
234,S1C3 20012023,85,6,7,1663.40051269531,1665.90258789062,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,583.40051269531,4,141,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
235,S1C3 20012023,95,8,8,1664.39855957031,1666.99621582031,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,584.39855957031,6,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
236,S1C3 20012023,95,8,8,1664.39855957031,1666.99621582031,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,584.39855957031,6,141,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
237,S1C3 20012023,105,11,9,1875.69921875,2078.99609375,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,795.69921875,2,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
238,S1C3 20012023,105,11,9,1875.69921875,2078.99609375,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,795.69921875,2,141,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
239,S1C3 20012023,115,12,10,1646.60144042968,1649.40258789062,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,566.60144042968,6,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
240,S1C3 20012023,115,12,10,1646.60144042968,1649.40258789062,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,566.60144042968,6,141,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
241,S1C3 20012023,125,15,11,1502.19921875,1504.6015625,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,422.19921875,6,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
242,S1C3 20012023,125,15,11,1502.19921875,1504.6015625,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,422.19921875,6,141,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
243,S1C3 20012023,135,18,12,1540.80102539062,1543.40258789062,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,460.80102539062,8,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
244,S1C3 20012023,135,18,12,1540.80102539062,1543.40258789062,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,460.80102539062,8,141,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
245,S1C3 20012023,145,22,13,1445.10144042968,1447.6015625,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,365.10144042968,4,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
246,S1C3 20012023,145,22,13,1445.10144042968,1447.6015625,1080.0,2080.0,2,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,,365.10144042968,4,141,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),50.91115175,yes,silent,silent,silent,0.0,0.0,0.0,no,0.0,no,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-53.08462366,672.7667844,3.153536787,9.6,1.1,8.3191,,,,
247,S1C3 22012023,25,0,1,1703.59997558593,1705.40014648437,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,623.59997558593,4,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
248,S1C3 22012023,25,0,1,1703.59997558593,1705.40014648437,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,623.59997558593,4,145,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
249,S1C3 22012023,35,2,2,1565.90002441406,1567.50012207031,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,485.90002441406,6,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
250,S1C3 22012023,35,2,2,1565.90002441406,1567.50012207031,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,485.90002441406,6,145,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
251,S1C3 22012023,45,5,3,1465.80004882812,1467.19909667968,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,385.80004882812,8,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
252,S1C3 22012023,45,5,3,1465.80004882812,1467.19909667968,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,385.80004882812,8,145,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
253,S1C3 22012023,55,9,4,1446.0,1447.599609375,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,366.0,8,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
254,S1C3 22012023,55,9,4,1446.0,1447.599609375,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,366.0,8,145,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
255,S1C3 22012023,65,13,5,1388.19921875,1390.00012207031,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,308.19921875,10,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
256,S1C3 22012023,65,13,5,1388.19921875,1390.00012207031,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,308.19921875,10,145,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
257,S1C3 22012023,75,18,6,1374.09948730468,1376.19909667968,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,294.09948730468,10,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
258,S1C3 22012023,75,18,6,1374.09948730468,1376.19909667968,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,294.09948730468,10,145,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
259,S1C3 22012023,85,23,7,1342.5,1344.50012207031,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,262.5,12,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
260,S1C3 22012023,85,23,7,1342.5,1344.50012207031,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,262.5,12,145,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
261,S1C3 22012023,95,29,8,1344.0,1345.70300292968,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,264.0,14,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
262,S1C3 22012023,95,29,8,1344.0,1345.70300292968,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,264.0,14,145,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
263,S1C3 22012023,105,36,9,1298.5,1300.20300292968,1080.0,2080.0,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,,218.5,12,6,F,no,Virgin-Gal -,M,JKAM54.2b,Gal-cre KI87; Rosa26 Tomato (Ai9),47.08339957,yes,tonic,tonic,silent,0.44,0.63,2242.0,yes,10.56,yes,7.93,89.2,3.36,1.37,266.0,12.0,-61.8,-45.86970101,697.065263,0.266343826,9.6,1.3,8.9,,,,
