,Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Nucleus/Cell area ratio
12,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,989.35,4526.2,26.75,21.6093,0.7199,8.5177,3.9888,0.9016,98.6455,10851.0,13.9643,138.0,80.0,58.0,34.8273,3831.0,1.7758,39.0,31.0,8.0,115.25,39.8361,0.9126,14.3753,9.8932,0.7293,93.5455,30.4345,255.0,60.0,32.4697,2.0876,39.0,28.0,91.9517,33.842,255.0,60.0,31.733,1.5679,37.0,28.0,0.2232
13,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1010.6,4560.6,44.0,31.8409,0.5454,13.0943,5.1828,0.9271,70.3278,12659.0,9.8802,119.0,59.0,60.0,33.6,6048.0,1.5521,37.0,29.0,8.0,122.5,45.8947,0.7308,18.6864,9.0,0.8806,74.4008,20.684,170.0,57.0,31.0466,2.6176,37.0,23.0,76.7357,24.5566,170.0,57.0,29.5828,1.875,34.0,23.0,0.3636
14,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1307.0,4514.6,172.75,59.9556,0.6039,20.401,12.947,0.788,79.0215,55157.0,25.8938,185.0,55.0,130.0,33.1318,23126.0,2.2808,42.0,28.0,14.0,365.25,74.9821,0.8164,26.0047,18.191,0.7129,85.8773,40.3181,255.0,51.0,31.1677,2.8087,42.0,25.0,92.1001,49.1217,255.0,51.0,29.3849,1.9101,36.0,25.0,0.4759
15,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1261.7,4524.4,78.75,34.0107,0.8555,12.0588,8.816,0.6679,86.0345,27445.0,23.9818,166.0,60.0,106.0,47.5517,15169.0,5.9966,61.0,35.0,26.0,195.25,50.8819,0.9477,17.9178,14.0,0.5585,77.1385,24.8283,179.0,48.0,36.7357,10.1377,61.0,22.0,71.0748,23.5582,179.0,48.0,29.3632,3.756,40.0,22.0,0.4036
16,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1319.5,4536.2,36.75,25.7778,0.695,9.1364,5.4317,0.8288,73.4014,10790.0,16.1154,114.0,56.0,58.0,30.2449,4446.0,1.0572,33.0,28.0,5.0,114.25,41.857,0.8195,14.8014,10.1778,0.7513,64.244,14.0916,124.0,52.0,29.1373,1.4036,33.0,26.0,59.9295,10.5925,124.0,52.0,28.6154,1.2344,33.0,26.0,0.3196
17,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1328.9,4544.7,106.25,41.601,0.7715,15.2796,9.2147,0.8094,87.4136,37413.0,20.8448,140.0,60.0,80.0,33.5935,14378.0,1.8974,38.0,29.0,9.0,226.5,56.8216,0.8816,19.9386,15.1465,0.6689,79.7044,17.2634,140.0,60.0,31.4044,2.6508,38.0,25.0,72.8589,8.8115,130.0,60.0,29.4606,1.4257,33.0,25.0,0.4697
18,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1278.8,4576.4,19.75,17.6169,0.7997,6.2877,4.5321,0.7227,68.7765,5846.0,3.7269,77.0,62.0,15.0,33.7765,2871.0,1.3397,37.0,31.0,6.0,76.25,32.8724,0.8867,11.9511,8.6085,0.7203,66.9479,3.3826,79.0,61.0,31.8111,1.9579,37.0,28.0,66.2477,2.9639,79.0,61.0,31.0586,1.6035,35.0,28.0,0.2665
19,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1429.9,4583.4,51.5,31.0336,0.672,11.2096,7.425,0.749,68.2512,14401.0,3.1666,79.0,61.0,18.0,35.5498,7501.0,1.1552,38.0,32.0,6.0,166.25,48.8623,0.875,17.0547,13.4077,0.6302,67.5704,3.9551,79.0,59.0,34.1662,1.8426,39.0,29.0,67.256,4.2367,79.0,59.0,33.5274,1.7484,39.0,29.0,0.3084
20,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1276.7,4590.4,139.25,53.2575,0.6169,17.4939,13.098,0.7673,93.1512,52351.0,17.5701,186.0,64.0,122.0,37.516,21084.0,2.1563,44.0,31.0,13.0,254.0,63.6292,0.7884,21.649,17.0326,0.6245,93.3892,25.2613,223.0,61.0,35.5873,3.0251,44.0,27.0,93.6812,32.3073,223.0,61.0,33.2205,2.1235,41.0,27.0,0.5523
21,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1285.9,4585.4,24.5,22.6525,0.6,8.5401,5.0548,0.8555,91.1981,9667.0,26.6453,184.0,60.0,124.0,34.2075,3626.0,1.3782,37.0,31.0,6.0,84.75,35.9167,0.8256,13.4779,8.2897,0.8083,82.871,31.5523,221.0,56.0,32.3607,2.1927,37.0,27.0,79.1149,32.8993,221.0,56.0,31.5277,1.9726,36.0,27.0,0.305
22,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1288.2,4604.8,88.5,40.5809,0.6753,15.4088,7.711,0.8902,90.3436,32343.0,22.9157,209.0,64.0,145.0,38.9804,13955.0,2.8,47.0,32.0,15.0,214.75,56.6239,0.8417,20.7766,13.5917,0.7439,85.1781,29.2434,209.0,55.0,34.8941,4.2329,47.0,26.0,81.487,32.5544,201.0,55.0,31.9741,2.1562,39.0,26.0,0.415
23,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1419.4,4610.0,147.5,57.5935,0.5588,18.713,11.7722,0.7995,72.2247,42757.0,3.3416,82.0,60.0,22.0,39.2905,23260.0,2.4619,46.0,33.0,13.0,302.75,65.8954,0.8762,24.1857,16.8078,0.7163,72.4195,8.1241,108.0,58.0,36.9315,3.1543,46.0,30.0,72.6058,10.8846,108.0,58.0,34.6753,1.8042,40.0,30.0,0.4914
24,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1339.0,4612.4,49.0,27.6956,0.8028,10.2939,7.1169,0.7051,86.9366,17822.0,15.3428,143.0,66.0,77.0,34.8732,7149.0,1.2999,39.0,32.0,7.0,148.5,44.513,0.9418,15.5989,12.5,0.5974,94.0537,30.674,224.0,64.0,33.693,1.7732,39.0,28.0,97.7852,35.6615,224.0,64.0,33.0742,1.6724,38.0,28.0,0.3368
25,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1405.5,4614.7,21.0,19.3042,0.7081,6.6327,5.1391,0.5477,118.069,10272.0,32.3084,184.0,74.0,110.0,35.6667,3103.0,1.178,38.0,33.0,5.0,65.25,31.0704,0.8494,10.7147,8.895,0.5658,124.9699,35.6297,195.0,69.0,34.1165,1.8606,39.0,30.0,128.324,36.7565,195.0,69.0,33.3631,1.6547,39.0,30.0,0.3171
26,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1414.0,4623.0,72.5,37.8905,0.6346,12.2407,9.0927,0.6697,70.0276,20308.0,2.849,77.0,61.0,16.0,36.0931,10467.0,1.3107,40.0,33.0,7.0,169.25,49.6134,0.8641,17.5051,13.6776,0.6612,69.5221,6.9075,103.0,55.0,34.6485,2.0085,40.0,29.0,69.1462,8.7705,103.0,55.0,33.5744,1.7471,39.0,29.0,0.4266
27,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1347.5,4624.1,88.0,36.04,0.8514,12.9624,8.9774,0.7306,85.6667,30840.0,8.878,127.0,68.0,59.0,45.3917,16341.0,3.995,55.0,37.0,18.0,205.25,52.4133,0.9389,18.3409,14.982,0.5951,80.922,12.9371,140.0,62.0,39.9634,5.7708,55.0,30.0,77.2087,14.3358,140.0,62.0,35.7152,2.3963,42.0,30.0,0.4282
28,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1314.8,4625.9,51.5,27.9013,0.8313,10.4892,6.4705,0.798,99.8173,20762.0,36.8936,243.0,65.0,178.0,39.6923,8256.0,3.5114,48.0,33.0,15.0,155.25,45.4271,0.9454,16.3526,11.9162,0.6831,73.6854,28.7014,243.0,50.0,32.5939,5.7334,48.0,25.0,60.588,6.4834,84.0,50.0,29.0361,2.2844,36.0,25.0,0.33
29,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1301.0,4628.4,53.5,28.3961,0.8338,9.5647,7.5971,0.604,112.6898,24341.0,34.4508,221.0,65.0,156.0,32.8935,7105.0,1.4347,37.0,30.0,7.0,157.5,45.4697,0.9573,15.2182,13.0,0.4768,90.1508,31.3321,221.0,52.0,30.019,2.5518,37.0,25.0,78.3913,21.7479,136.0,52.0,28.5193,1.5065,33.0,25.0,0.3389
30,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1402.7,4630.4,79.25,38.8608,0.6595,13.9145,8.6346,0.8085,78.9412,25498.0,11.8641,117.0,66.0,51.0,37.4458,12095.0,1.7779,42.0,34.0,8.0,194.75,52.25,0.8964,18.6993,13.9368,0.6211,90.5339,28.075,254.0,63.0,35.3009,2.5355,42.0,28.0,98.7096,32.9264,254.0,63.0,33.7882,1.7889,39.0,28.0,0.4113
31,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1356.8,4637.0,73.0,37.6416,0.6474,14.8914,6.677,0.9154,73.6136,21716.0,13.4665,153.0,59.0,94.0,35.661,10520.0,1.5299,41.0,32.0,9.0,181.25,52.0441,0.8409,19.9585,12.6082,0.7591,72.8889,16.5229,169.0,55.0,34.0658,2.1461,41.0,27.0,72.3963,18.3104,169.0,55.0,32.9816,1.8006,37.0,27.0,0.409
32,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1411.9,4643.5,130.0,51.4931,0.6161,17.4996,11.5525,0.8359,75.1544,39907.0,9.4047,117.0,62.0,55.0,35.8286,19025.0,1.2479,39.0,32.0,7.0,280.0,65.0582,0.8313,23.8105,14.9716,0.7912,81.8105,19.0283,200.0,59.0,34.1806,2.1152,39.0,29.0,87.7707,23.0724,200.0,59.0,32.7049,1.5733,36.0,29.0,0.4728
33,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1533.7,4641.8,12.5,17.6027,0.5069,7.367,2.6497,0.9518,93.0182,5116.0,26.0153,181.0,68.0,113.0,32.6545,1796.0,1.9927,37.0,29.0,8.0,90.5,35.9099,0.8819,13.3393,8.5089,0.7774,75.2932,29.5301,199.0,48.0,29.1288,3.7734,38.0,23.0,72.1484,29.0366,199.0,48.0,28.5032,3.6707,38.0,23.0,0.1415
34,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1366.7,4648.5,68.75,34.9406,0.7077,12.9786,6.9706,0.8519,114.0893,31945.0,31.5855,208.0,70.0,138.0,36.1214,10114.0,1.7819,42.0,32.0,10.0,174.0,48.9107,0.914,16.5393,12.9539,0.5718,110.4971,34.4536,208.0,57.0,33.5989,2.6681,42.0,28.0,108.0909,36.0854,205.0,57.0,31.9091,1.6246,36.0,28.0,0.3934
35,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1429.9,4647.3,85.75,45.9374,0.5106,18.6752,7.3567,0.9382,90.2449,30954.0,21.7395,151.0,69.0,82.0,36.3149,12456.0,1.4828,41.0,33.0,8.0,230.75,60.1657,0.801,23.5536,13.1047,0.8419,88.906,19.487,151.0,62.0,34.4492,2.0673,41.0,28.0,88.1184,18.004,146.0,62.0,33.3516,1.4974,37.0,28.0,0.3705
36,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1419.2,4656.8,25.0,18.9234,0.8773,6.6698,5.2561,0.5657,73.1333,7679.0,5.616,97.0,66.0,31.0,37.419,3929.0,2.3809,44.0,33.0,11.0,86.0,35.2581,0.8693,12.7485,8.6798,0.7154,82.2936,22.8881,170.0,62.0,34.4884,2.6889,44.0,29.0,86.318,26.2281,170.0,62.0,33.2008,1.5776,39.0,29.0,0.3081
37,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1429.7,4661.5,72.75,35.8483,0.7114,13.2019,7.482,0.843,81.6258,23998.0,9.2166,102.0,67.0,35.0,36.1259,10621.0,1.4122,39.0,32.0,7.0,178.25,50.6967,0.8715,17.5354,13.5983,0.5933,76.8109,10.4784,107.0,58.0,34.2871,2.0479,39.0,29.0,73.4405,9.9892,107.0,58.0,33.0,1.3072,37.0,29.0,0.4108
38,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1313.6,4671.8,54.75,33.5855,0.6099,12.9498,6.7343,0.8617,82.1403,18153.0,27.0881,181.0,63.0,118.0,35.7376,7898.0,1.1924,39.0,33.0,6.0,137.0,49.9964,0.6887,18.2024,11.227,0.8513,84.7042,28.9386,188.0,59.0,34.323,1.8392,39.0,29.0,86.4212,30.0324,188.0,59.0,33.3758,1.5685,37.0,29.0,0.3998
39,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1301.2,4672.7,92.5,45.2276,0.5683,16.8439,9.1926,0.8627,100.1293,37949.0,26.1545,176.0,68.0,108.0,35.8074,13571.0,1.6626,40.0,32.0,8.0,203.75,54.8387,0.8514,20.1857,14.7345,0.6275,95.9669,25.7812,188.0,65.0,34.2742,2.1919,40.0,27.0,92.3653,24.9277,188.0,65.0,32.9475,1.6666,38.0,27.0,0.4653
40,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1290.4,4676.7,30.75,21.5606,0.8313,7.6055,5.9724,0.6172,87.6825,11048.0,11.8252,111.0,65.0,46.0,34.8968,4397.0,1.2764,39.0,33.0,6.0,80.75,35.1964,0.8191,12.6025,8.3383,0.7577,87.9664,24.0746,205.0,55.0,33.1407,1.9811,39.0,27.0,88.1443,29.2787,205.0,55.0,32.0398,1.4894,36.0,27.0,0.3874
41,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1320.1,4675.9,22.25,17.6828,0.8942,6.2192,4.3328,0.7292,84.4565,7770.0,17.0703,131.0,64.0,67.0,37.2609,3428.0,1.4363,41.0,34.0,7.0,53.0,27.3089,0.8931,10.3925,7.0711,0.7348,93.7361,40.9269,228.0,60.0,35.1898,2.2549,41.0,31.0,100.621,50.9911,228.0,60.0,33.6532,1.3316,37.0,31.0,0.4031
42,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1326.1,4678.9,25.5,19.8798,0.8108,7.9879,4.6209,0.8083,85.6058,8903.0,22.4808,145.0,64.0,81.0,34.6635,3605.0,1.3696,37.0,32.0,5.0,67.25,32.5628,0.797,11.261,8.5228,0.7255,82.9231,24.244,164.0,60.0,33.1319,1.8583,37.0,29.0,81.2722,25.1909,164.0,60.0,32.1894,1.4474,36.0,29.0,0.3797
43,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1283.1,4678.7,17.25,16.1978,0.8262,6.0364,4.2384,0.7171,101.0,7575.0,22.4349,143.0,64.0,79.0,35.3467,2651.0,1.4658,39.0,32.0,7.0,52.25,27.5267,0.8665,9.313,8.0969,0.4316,105.1636,26.0857,153.0,60.0,32.757,2.6139,39.0,27.0,107.4101,27.6746,153.0,60.0,31.3597,1.9449,35.0,27.0,0.3364
44,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1284.7,4689.7,94.5,48.5804,0.5032,14.5233,10.0671,0.755,75.8475,29353.0,12.5647,139.0,64.0,75.0,35.6098,13781.0,2.3147,45.0,30.0,15.0,243.25,60.7726,0.8277,20.5688,16.172,0.6578,79.4543,13.6062,139.0,64.0,33.5159,2.6166,45.0,28.0,81.8362,13.7529,136.0,65.0,32.1331,1.7392,38.0,28.0,0.3942
45,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1323.1,4689.7,78.75,42.9082,0.5375,14.5992,8.9279,0.7969,103.6173,33572.0,35.8627,180.0,63.0,117.0,36.0556,11682.0,1.9363,42.0,31.0,11.0,211.5,57.7227,0.7977,20.5153,14.7313,0.7398,96.4249,34.1728,180.0,58.0,33.6296,2.5931,42.0,27.0,91.952,32.3146,179.0,58.0,32.1209,1.624,38.0,27.0,0.3835
46,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1540.7,4689.4,57.25,29.9258,0.8033,10.9801,7.0103,0.7458,103.2543,23955.0,36.5325,254.0,69.0,185.0,35.7414,8292.0,3.569,44.0,29.0,15.0,164.5,46.9827,0.9365,16.9779,12.7279,0.6328,86.3197,30.8481,254.0,48.0,29.7545,5.2269,44.0,21.0,77.1402,22.5022,148.0,48.0,26.5093,2.2899,33.0,21.0,0.345
47,JKAH29.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1474.1,4691.5,10.25,11.6386,0.9509,3.9519,3.3197,0.4184,109.8409,4833.0,21.5006,146.0,71.0,75.0,39.5227,1739.0,4.643,47.0,27.0,20.0,52.75,26.5328,0.9416,9.2924,7.0711,0.6384,115.507,29.097,182.0,61.0,32.0235,4.7049,47.0,26.0,116.9822,30.6506,182.0,61.0,30.071,1.9627,38.0,26.0,0.1896
