,Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Nucleus/Cell area ratio
8197,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1329.6,3629.1,40.5,25.1366,0.8055,8.5573,6.9411,0.3891,241.5088,41298.0,16.8622,255.0,191.0,64.0,18.6082,3182.0,2.039,23.0,16.0,7.0,141.5,42.9792,0.9626,14.3562,12.9404,0.3118,207.4597,45.1245,255.0,114.0,14.8895,2.9135,23.0,10.0,192.8672,45.5856,255.0,114.0,13.2957,1.3683,17.0,10.0,0.291
8198,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1718.3,3632.5,89.0,38.0382,0.773,14.9522,8.2161,0.8453,110.156,39546.0,15.303,156.0,87.0,69.0,104.5933,37549.0,31.3193,172.0,42.0,130.0,221.25,55.7212,0.8955,20.9128,13.9939,0.7476,125.2644,36.8089,252.0,79.0,64.1492,40.4715,172.0,18.0,135.576,43.117,252.0,79.0,36.5456,14.3934,87.0,18.0,0.4046
8199,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1880.0,3635.4,97.5,38.2336,0.8382,14.1076,9.2397,0.7566,155.7646,61527.0,22.4676,198.0,111.0,87.0,37.8177,14938.0,7.2949,53.0,24.0,29.0,230.75,55.4973,0.9415,20.0903,15.0637,0.6394,137.0119,25.1458,198.0,91.0,28.8086,9.4571,53.0,16.0,123.0359,16.4378,173.0,91.0,22.0943,3.2881,31.0,16.0,0.4242
8200,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1356.3,3632.9,25.25,20.5262,0.7531,7.7513,4.7652,0.7554,254.785,27262.0,0.4127,255.0,254.0,1.0,39.5888,4236.0,7.7921,56.0,25.0,31.0,112.5,39.1322,0.9232,13.9424,10.6628,0.6425,238.5255,27.3839,255.0,153.0,24.51,11.5359,56.0,12.0,233.468,29.591,255.0,153.0,19.8198,7.9269,51.0,12.0,0.2242
8201,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1766.1,3636.1,46.0,28.3139,0.7211,11.9437,5.0389,0.9065,150.2487,28397.0,27.048,236.0,110.0,126.0,49.5344,9362.0,10.8213,69.0,27.0,42.0,152.0,46.0736,0.8998,17.8913,10.7775,0.7901,131.1049,33.5235,252.0,74.0,28.9541,15.659,69.0,14.0,122.5107,32.6055,252.0,74.0,19.715,5.1929,39.0,14.0,0.3056
8202,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1691.4,3639.8,43.75,28.0116,0.7007,10.9522,6.0294,0.8508,163.4389,29419.0,28.6376,219.0,109.0,110.0,26.5278,4775.0,2.8352,35.0,20.0,15.0,142.75,44.8838,0.8904,16.6772,11.3329,0.7523,147.3106,38.2591,254.0,85.0,21.1518,4.3508,35.0,14.0,139.9237,39.8403,254.0,85.0,18.6896,2.1453,24.0,14.0,0.3073
8203,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1302.1,3640.8,42.25,26.1382,0.7771,10.0657,5.5681,0.8445,227.0971,39742.0,35.9778,255.0,134.0,121.0,18.4971,3237.0,1.9881,24.0,15.0,9.0,141.0,43.607,0.9318,15.8417,11.2136,0.6979,170.5247,61.3884,255.0,81.0,14.7756,2.9439,24.0,10.0,145.2046,52.9451,255.0,81.0,13.11,1.34,17.0,10.0,0.3043
8204,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1640.4,3645.1,54.0,32.7956,0.6309,12.4901,7.5349,0.8303,184.9062,41419.0,54.1704,255.0,91.0,164.0,20.0089,4482.0,2.5918,30.0,16.0,14.0,173.75,50.2435,0.8649,18.5433,13.2604,0.6982,144.3777,50.5317,255.0,82.0,16.7239,2.8551,30.0,13.0,125.2653,35.1755,212.0,82.0,15.1747,1.157,21.0,13.0,0.3237
8205,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1700.8,3644.9,34.0,23.6906,0.7613,8.5676,5.6778,0.7777,219.4681,30945.0,31.7462,255.0,145.0,110.0,23.922,3373.0,2.3179,30.0,20.0,10.0,119.0,41.1127,0.8847,14.5969,10.9512,0.679,166.5732,52.8352,255.0,88.0,19.523,3.3868,30.0,14.0,144.4421,43.3329,255.0,88.0,17.6825,1.5896,23.0,14.0,0.2899
8206,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1894.6,3645.3,20.5,18.1241,0.7842,7.3044,3.8672,0.8647,209.7412,17828.0,41.4117,255.0,145.0,110.0,25.3294,2153.0,4.6404,38.0,18.0,20.0,98.5,36.3954,0.9344,13.237,9.8693,0.6771,196.0051,54.0407,255.0,100.0,16.846,5.2133,38.0,11.0,192.2508,56.4852,255.0,100.0,14.5273,1.9156,22.0,11.0,0.2069
